Date Range,Device Name,Group,IMEI Number,Serial Number,Total Duration(Minutes),Device Active Duration(Minutes),Device Idle Duration(Minutes),Average Active Duration(Minutes),Average Idle Duration(Minutes),Device usage as JSON
2024-05-10 00:00:00 UTC - 2024-05-11 23:59:59 UTC,Redmi12,yacine,"",unknown,2440 Minutes,689 Minutes,1750 Minutes,344 Minutes,875 Minutes,"{""total_duration"":""2440 Minutes"",""avg_active_duration"":""344 Minutes"",""avg_idle_duration"":""875 Minutes"",""active_duration"":""689 Minutes"",""idle_duration"":""1750 Minutes"",""hourly_usages"":{""09:00 - 12:00"":{""active_duration"":""154 Minutes"",""idle_duration"":""205 Minutes""},""12:00 - 15:00"":{""active_duration"":""249 Minutes"",""idle_duration"":""109 Minutes""},""15:00 - 18:00"":{""active_duration"":""106 Minutes"",""idle_duration"":""196 Minutes""},""18:00 - 21:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""179 Minutes""},""21:00 - 00:00"":{""active_duration"":""65 Minutes"",""idle_duration"":""98 Minutes""},""00:00 - 03:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""354 Minutes""},""03:00 - 06:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""},""06:00 - 09:00"":{""active_duration"":""113 Minutes"",""idle_duration"":""246 Minutes""}}}"
