Date Range,Device Name,Group,IMEI Number,Serial Number,Total Duration(Minutes),Device Active Duration(Minutes),Device Idle Duration(Minutes),Average Active Duration(Minutes),Average Idle Duration(Minutes),Device usage as JSON
2024-05-07 00:00:00 UTC - 2024-05-08 23:59:59 UTC,Redmi12,yacine,"",unknown,2282 Minutes,270 Minutes,2011 Minutes,135 Minutes,1005 Minutes,"{""total_duration"":""2282 Minutes"",""avg_active_duration"":""135 Minutes"",""avg_idle_duration"":""1005 Minutes"",""active_duration"":""270 Minutes"",""idle_duration"":""2011 Minutes"",""hourly_usages"":{""09:00 - 12:00"":{""active_duration"":""82 Minutes"",""idle_duration"":""276 Minutes""},""12:00 - 15:00"":{""active_duration"":""138 Minutes"",""idle_duration"":""169 Minutes""},""15:00 - 18:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""179 Minutes""},""18:00 - 21:00"":{""active_duration"":""23 Minutes"",""idle_duration"":""156 Minutes""},""21:00 - 00:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""178 Minutes""},""00:00 - 03:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""358 Minutes""},""03:00 - 06:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""},""06:00 - 09:00"":{""active_duration"":""25 Minutes"",""idle_duration"":""334 Minutes""}}}"
