Device Name,Group,IMEI-1,IMEI-2,Serial Number,Date (UTC),Time (UTC),Battery (%),Charging
QS_kiosk-03,yacine,"","",unknown,04-May-2024,05:49:48 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,06:04:48 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,06:19:48 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,06:34:48 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,06:49:48 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,07:04:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,07:19:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,07:34:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,07:49:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,08:04:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,08:19:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,08:34:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,08:49:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,09:04:49 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,09:19:52 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,09:43:02 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,09:59:08 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,10:14:08 PM,34,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,10:29:08 PM,33,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,10:44:08 PM,33,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,10:59:08 PM,33,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,11:14:08 PM,33,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,11:29:08 PM,33,false
QS_kiosk-03,yacine,"","",unknown,04-May-2024,11:44:09 PM,33,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,12:14:09 AM,33,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,12:29:09 AM,33,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,12:44:09 AM,33,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,12:59:09 AM,33,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,01:14:09 AM,33,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,01:29:09 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,01:44:09 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,01:59:09 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,02:14:09 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,02:29:09 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,02:44:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,02:59:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,03:14:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,03:29:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,03:44:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,03:59:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,04:14:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,04:29:10 AM,32,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,04:44:10 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,04:59:10 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,05:14:10 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,05:29:10 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,05:44:10 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,05:59:10 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,06:14:11 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,06:29:11 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,06:44:11 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,06:59:11 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,07:14:11 AM,31,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,07:29:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,07:44:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,07:59:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,08:14:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,08:29:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,08:44:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,08:59:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,09:14:11 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,09:29:12 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,09:44:12 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,09:59:12 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,10:14:12 AM,30,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,10:29:12 AM,48,true
QS_kiosk-03,yacine,"","",unknown,05-May-2024,10:44:12 AM,78,true
QS_kiosk-03,yacine,"","",unknown,05-May-2024,10:59:12 AM,98,true
QS_kiosk-03,yacine,"","",unknown,05-May-2024,11:14:12 AM,100,true
QS_kiosk-03,yacine,"","",unknown,05-May-2024,11:29:12 AM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,11:44:41 AM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,11:59:42 AM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,12:24:42 PM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,12:40:49 PM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,01:01:13 PM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,02:03:17 PM,100,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,04:04:20 PM,99,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,04:20:11 PM,99,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,05:13:33 PM,99,false
QS_kiosk-03,yacine,"","",unknown,05-May-2024,05:13:38 PM,99,false
