Date Range,Device Name,Group,IMEI Number,Serial Number,Total Duration(Minutes),Device Active Duration(Minutes),Device Idle Duration(Minutes),Average Active Duration(Minutes),Average Idle Duration(Minutes),Device usage as JSON
2024-05-04 00:00:00 UTC - 2024-05-05 23:59:59 UTC,QS_kiosk-03,yacine,"",unknown,2351 Minutes,456 Minutes,1895 Minutes,228 Minutes,947 Minutes,"{""total_duration"":""2351 Minutes"",""avg_active_duration"":""228 Minutes"",""avg_idle_duration"":""947 Minutes"",""active_duration"":""456 Minutes"",""idle_duration"":""1895 Minutes"",""hourly_usages"":{""09:00 - 12:00"":{""active_duration"":""120 Minutes"",""idle_duration"":""239 Minutes""},""12:00 - 15:00"":{""active_duration"":""194 Minutes"",""idle_duration"":""164 Minutes""},""15:00 - 18:00"":{""active_duration"":""101 Minutes"",""idle_duration"":""142 Minutes""},""18:00 - 21:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""179 Minutes""},""21:00 - 00:00"":{""active_duration"":""39 Minutes"",""idle_duration"":""111 Minutes""},""00:00 - 03:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""343 Minutes""},""03:00 - 06:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""355 Minutes""},""06:00 - 09:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""}}}"
