Date Range,Device Name,Group,IMEI Number,Serial Number,Total Duration(Minutes),Device Active Duration(Minutes),Device Idle Duration(Minutes),Average Active Duration(Minutes),Average Idle Duration(Minutes),Device usage as JSON
2024-05-08 00:00:00 UTC - 2024-05-09 23:59:59 UTC,Redmi12,yacine,"",unknown,2398 Minutes,0 Minutes,2397 Minutes,0 Minutes,1198 Minutes,"{""total_duration"":""2398 Minutes"",""avg_active_duration"":""0 Minutes"",""avg_idle_duration"":""1198 Minutes"",""active_duration"":""0 Minutes"",""idle_duration"":""2397 Minutes"",""hourly_usages"":{""09:00 - 12:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""},""12:00 - 15:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""},""15:00 - 18:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""244 Minutes""},""18:00 - 21:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""179 Minutes""},""21:00 - 00:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""178 Minutes""},""00:00 - 03:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""358 Minutes""},""03:00 - 06:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""},""06:00 - 09:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""}}}"
