Date Range,Device Name,Group,IMEI Number,Serial Number,Total Duration(Minutes),Device Active Duration(Minutes),Device Idle Duration(Minutes),Average Active Duration(Minutes),Average Idle Duration(Minutes),Device usage as JSON
2024-05-11 00:00:00 UTC - 2024-05-12 23:59:59 UTC,Redmi12,yacine,"",unknown,2460 Minutes,604 Minutes,1856 Minutes,302 Minutes,928 Minutes,"{""total_duration"":""2460 Minutes"",""avg_active_duration"":""302 Minutes"",""avg_idle_duration"":""928 Minutes"",""active_duration"":""604 Minutes"",""idle_duration"":""1856 Minutes"",""hourly_usages"":{""09:00 - 12:00"":{""active_duration"":""54 Minutes"",""idle_duration"":""304 Minutes""},""12:00 - 15:00"":{""active_duration"":""180 Minutes"",""idle_duration"":""178 Minutes""},""15:00 - 18:00"":{""active_duration"":""23 Minutes"",""idle_duration"":""283 Minutes""},""18:00 - 21:00"":{""active_duration"":""97 Minutes"",""idle_duration"":""82 Minutes""},""21:00 - 00:00"":{""active_duration"":""88 Minutes"",""idle_duration"":""86 Minutes""},""00:00 - 03:00"":{""active_duration"":""158 Minutes"",""idle_duration"":""200 Minutes""},""03:00 - 06:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""},""06:00 - 09:00"":{""active_duration"":""0 Minutes"",""idle_duration"":""359 Minutes""}}}"
